EmployeeID,JoinDate,Department,Location,Age,Gender,Education,ExperienceYears,IsRemote,HasMentorAssigned,HasManagerMeetingScheduled,HRIntroCompleted,DeviceDeliveredOnTime,LoggedInFirstWeek,AttendedWelcomeSession,TotalDaysActive,Churned
EMP2366,08-07-2024,Product,UK,25,Male,Bachelors,12,0,0,0,1,1,1,1,416,0
EMP2367,01-05-2024,Product,US,34,Female,Bachelors,14,0,1,1,1,1,1,1,484,0
EMP2368,15-02-2024,Engineering,UK,44,Male,Masters,13,1,1,1,1,0,1,1,560,0
EMP2369,04-03-2024,Engineering,Canada,48,Female,Bachelors,2,0,1,1,1,1,1,1,542,0
EMP2370,09-05-2024,Finance,Canada,46,Male,Bachelors,9,1,1,1,1,1,0,0,476,0
EMP2371,05-11-2024,Engineering,India,26,Male,Masters,3,0,1,1,1,1,0,1,296,0
EMP2372,28-12-2024,Engineering,Germany,23,Male,Bachelors,5,0,0,1,0,1,1,0,243,1
EMP2373,11-07-2024,Engineering,India,44,Female,Masters,2,0,1,1,0,0,0,1,413,1
EMP2374,02-11-2024,Finance,Canada,47,Male,PhD,10,0,0,1,1,1,1,1,299,0
EMP2375,29-06-2024,HR,US,22,Female,Bachelors,8,1,1,1,1,1,1,1,425,0
EMP2376,18-10-2024,HR,Singapore,37,Female,Bachelors,7,0,1,1,0,1,1,1,314,0
EMP2377,08-10-2024,Engineering,US,44,Female,Bachelors,5,1,0,1,1,1,0,1,324,0
EMP2378,29-01-2024,Finance,India,27,Male,Bachelors,3,1,1,1,1,1,1,1,577,0
EMP2379,28-05-2024,HR,Singapore,44,Female,Masters,6,0,0,1,1,1,1,1,457,0
EMP2380,23-09-2024,Product,Canada,37,Female,Masters,12,1,0,0,1,1,1,0,339,1
EMP2381,22-10-2024,HR,US,35,Female,Bachelors,14,0,1,1,1,1,1,1,310,0
EMP2382,11-01-2024,HR,Canada,47,Male,Bachelors,10,1,0,1,0,1,0,1,595,1
EMP2383,12-06-2024,Finance,Singapore,24,Male,Bachelors,2,0,0,1,0,1,1,1,442,0
EMP2384,22-04-2024,Product,Singapore,36,Female,Bachelors,9,0,1,1,1,1,1,0,493,0
EMP2385,05-07-2024,Finance,US,24,Male,Masters,14,0,1,1,1,1,0,1,419,0
EMP2386,21-10-2024,Engineering,Canada,44,Female,Bachelors,7,0,0,1,1,1,0,1,311,0
EMP2387,19-08-2024,Marketing,UK,23,Male,Masters,0,1,1,0,1,1,1,0,374,0
EMP2388,14-08-2024,HR,Canada,22,Female,Masters,2,0,1,1,0,1,1,1,379,0
EMP2389,05-11-2024,Marketing,Singapore,30,Female,Masters,10,0,0,1,1,1,1,1,296,0
EMP2390,07-04-2024,Finance,Canada,30,Male,Bachelors,4,0,1,1,1,0,1,0,508,0
EMP2391,24-02-2024,Finance,India,44,Female,Masters,4,1,1,1,1,1,1,1,551,0
EMP2392,20-04-2024,Finance,UK,28,Female,Masters,9,0,1,1,1,0,1,1,495,0
EMP2393,31-05-2024,Marketing,Germany,24,Female,Masters,13,0,1,1,0,0,1,0,454,1
EMP2394,02-09-2024,Finance,India,47,Male,Bachelors,1,0,0,0,0,1,1,1,360,1
EMP2395,09-03-2024,Engineering,Germany,39,Female,Bachelors,9,0,1,1,0,1,1,1,537,0
EMP2396,07-11-2024,Finance,US,32,Female,Masters,7,1,1,1,1,1,0,1,294,0
EMP2397,15-10-2024,Sales,Germany,28,Female,Bachelors,4,1,0,1,1,1,1,0,317,0
EMP2398,06-09-2024,Marketing,Canada,30,Female,Bachelors,6,1,0,0,1,1,1,1,356,0
EMP2399,05-02-2024,Sales,Germany,22,Male,PhD,14,0,1,1,1,1,1,1,570,0
EMP2400,26-08-2024,Finance,Singapore,35,Female,Bachelors,6,1,1,1,1,1,1,0,367,0
EMP2401,27-05-2024,Engineering,India,41,Male,Bachelors,13,0,1,0,1,1,1,0,458,0
EMP2402,14-08-2024,HR,India,27,Female,Bachelors,4,1,1,1,1,1,1,1,379,0
EMP2403,31-08-2024,Product,Germany,28,Female,Masters,7,0,1,0,1,1,1,1,362,0
EMP2404,02-12-2024,Product,India,31,Female,Bachelors,8,0,1,1,1,0,1,1,269,0
EMP2405,30-12-2024,Finance,Singapore,28,Female,Masters,3,0,0,1,0,1,1,1,241,1
EMP2406,19-07-2024,Engineering,India,47,Female,Bachelors,3,0,0,1,0,1,0,1,405,1
EMP2407,02-06-2024,Marketing,Germany,23,Female,Bachelors,7,0,1,1,1,1,1,1,452,0
EMP2408,13-03-2024,Sales,UK,25,Male,Masters,0,1,1,1,1,1,0,1,533,0
EMP2409,19-07-2024,Sales,UK,42,Male,Bachelors,14,0,1,1,1,1,1,0,405,0
EMP2410,22-10-2024,Sales,US,49,Female,PhD,3,1,1,1,1,0,1,1,310,0
EMP2411,17-01-2024,Marketing,India,38,Male,Bachelors,5,0,1,1,1,1,1,1,589,0
EMP2412,08-05-2024,Product,Germany,22,Female,Bachelors,12,0,0,1,1,1,1,0,477,0
EMP2413,04-08-2024,Engineering,India,31,Male,Bachelors,3,1,1,1,0,1,1,1,389,0
EMP2414,01-03-2024,Marketing,Canada,40,Male,Bachelors,5,0,1,1,1,1,1,1,545,0
EMP2415,13-04-2024,Sales,Singapore,36,Male,PhD,4,0,0,0,1,1,0,1,502,1
EMP2416,11-02-2024,Finance,India,31,Female,Masters,13,1,1,0,1,1,1,1,564,0
EMP2417,25-01-2024,HR,India,40,Male,Bachelors,8,0,1,1,1,0,1,1,581,0
EMP2418,08-02-2024,Marketing,UK,33,Male,Bachelors,9,0,1,1,1,1,1,0,567,0
EMP2419,17-10-2024,Marketing,Singapore,45,Female,Masters,8,1,0,1,1,1,1,1,315,0
EMP2420,10-05-2024,Engineering,Germany,37,Female,Bachelors,3,0,0,1,1,1,1,0,475,0
EMP2421,16-08-2024,Engineering,India,30,Male,Bachelors,12,1,1,1,1,1,1,0,377,0
EMP2422,17-04-2024,Marketing,UK,36,Male,Masters,13,0,1,1,1,1,1,0,498,0
EMP2423,20-06-2024,Sales,US,48,Male,PhD,3,0,1,0,1,1,0,1,434,0
EMP2424,11-04-2024,HR,Singapore,49,Female,PhD,11,0,1,1,0,0,0,0,504,1
EMP2425,19-12-2024,Engineering,UK,38,Male,Masters,7,1,1,0,1,1,1,1,252,0
EMP2426,12-01-2024,Sales,UK,35,Female,Masters,9,0,0,1,0,1,1,0,594,1
EMP2427,01-10-2024,Finance,UK,48,Male,Bachelors,14,1,1,1,1,0,0,1,331,0
EMP2428,10-04-2024,Engineering,India,39,Female,Bachelors,3,0,0,1,1,1,1,1,505,0
EMP2429,13-02-2024,Sales,India,47,Female,Bachelors,1,0,1,1,1,1,1,1,562,0
EMP2430,31-10-2024,Sales,US,23,Female,Masters,12,1,0,0,0,1,0,1,301,1
EMP2431,17-01-2024,HR,Canada,25,Female,Masters,12,0,1,1,1,1,1,1,589,0
EMP2432,25-11-2024,HR,Canada,39,Female,Masters,13,0,0,1,1,1,1,1,276,0
EMP2433,26-02-2024,Finance,Canada,28,Female,Masters,14,0,1,1,1,1,1,1,549,0
EMP2434,06-11-2024,Sales,Singapore,34,Female,Masters,1,0,0,1,1,1,1,1,295,0
EMP2435,29-10-2024,Product,Singapore,36,Male,PhD,0,0,1,1,1,1,1,0,303,0
EMP2436,12-01-2024,Sales,US,46,Female,Bachelors,4,0,0,1,0,1,1,1,594,0
EMP2437,13-11-2024,HR,Singapore,44,Female,Masters,14,0,1,0,1,0,1,1,288,0
EMP2438,20-03-2024,Product,Canada,49,Male,Bachelors,5,0,1,0,1,1,0,1,526,0
EMP2439,03-08-2024,Engineering,Canada,43,Female,Bachelors,8,0,1,0,1,1,1,1,390,0
EMP2440,04-12-2024,Engineering,UK,47,Male,PhD,4,0,1,1,1,1,1,1,267,0
EMP2441,20-09-2024,Marketing,Singapore,22,Male,Masters,12,1,1,1,1,1,1,1,342,0
EMP2442,28-05-2024,HR,India,32,Male,Bachelors,5,1,1,1,1,1,1,0,457,0
EMP2443,21-03-2024,Marketing,India,31,Male,Bachelors,5,0,1,1,0,1,0,1,525,1
EMP2444,02-08-2024,Product,UK,46,Female,Masters,2,0,1,0,1,1,1,1,391,0
EMP2445,16-07-2024,HR,UK,26,Male,Masters,11,1,0,0,1,1,1,0,408,1
EMP2446,18-07-2024,Finance,UK,37,Female,Masters,3,0,1,1,1,1,1,0,406,0
EMP2447,25-01-2024,Sales,India,32,Female,Bachelors,0,0,0,0,0,1,0,1,581,1
EMP2448,29-03-2024,Finance,Canada,42,Female,Bachelors,3,0,1,1,0,1,1,1,517,0
EMP2449,24-09-2024,Product,UK,27,Female,Bachelors,0,1,0,1,1,1,1,1,338,0
EMP2450,22-05-2024,HR,US,30,Female,Bachelors,14,0,1,1,1,1,0,1,463,0
EMP2451,28-02-2024,Product,UK,34,Female,Bachelors,4,1,0,1,1,0,0,1,547,1
EMP2452,30-12-2024,Sales,Germany,45,Male,Masters,10,1,1,1,0,1,1,0,241,1
EMP2453,26-01-2024,Engineering,UK,29,Male,Bachelors,10,0,1,1,1,1,0,0,580,0
EMP2454,16-02-2024,Engineering,India,35,Male,Bachelors,7,1,1,0,1,1,1,1,559,0
EMP2455,14-10-2024,Product,Singapore,45,Male,Bachelors,7,0,0,1,1,1,1,0,318,0
EMP2456,22-09-2024,Marketing,UK,22,Male,Bachelors,4,0,1,0,1,0,1,1,340,0
EMP2457,16-01-2024,HR,Singapore,38,Male,Masters,13,0,1,0,1,1,1,1,590,0
EMP2458,17-07-2024,HR,Germany,45,Female,Masters,9,0,1,1,0,1,1,1,407,0
EMP2459,08-10-2024,Engineering,US,26,Female,Masters,1,0,0,1,1,1,1,1,324,0
EMP2460,26-03-2024,Finance,Singapore,46,Male,Bachelors,11,0,1,0,1,1,1,1,520,0
EMP2461,06-09-2024,Sales,Canada,23,Female,Bachelors,5,0,1,0,0,0,1,1,356,1
EMP2462,26-09-2024,Finance,UK,46,Male,Bachelors,0,0,0,0,1,0,0,0,336,1
EMP2463,30-11-2024,Finance,Germany,49,Male,Bachelors,6,0,0,1,1,1,1,1,271,0
EMP2464,26-04-2024,Product,Germany,45,Female,Masters,10,1,1,1,0,1,1,1,489,0
EMP2465,07-01-2024,Engineering,Singapore,30,Female,Bachelors,3,0,1,0,1,0,0,0,599,1
EMP2466,16-05-2024,Engineering,US,25,Female,Masters,4,0,0,1,0,1,1,1,469,1
EMP2467,24-06-2024,Engineering,India,38,Female,Bachelors,5,0,1,1,1,1,1,1,430,0
EMP2468,23-11-2024,Product,UK,38,Female,Masters,10,0,0,1,1,1,1,0,278,0
EMP2469,10-11-2024,Marketing,Germany,42,Male,Masters,0,0,1,1,1,1,1,1,291,0
EMP2470,02-08-2024,Finance,US,39,Female,Masters,8,0,1,1,1,1,1,0,391,0
EMP2471,22-03-2024,Product,Canada,37,Female,Bachelors,9,0,0,1,0,1,1,1,524,0
EMP2472,10-08-2024,HR,Germany,29,Male,PhD,3,0,1,1,0,1,0,1,383,1
EMP2473,12-04-2024,Sales,US,47,Male,Masters,7,1,1,0,0,1,1,0,503,1
EMP2474,29-09-2024,Marketing,India,32,Female,Bachelors,4,1,1,1,1,0,0,0,333,1
EMP2475,14-01-2024,HR,India,42,Male,Bachelors,10,0,0,1,1,1,1,1,592,0
EMP2476,07-06-2024,Finance,Germany,42,Male,Masters,7,1,0,0,1,1,1,1,447,0
EMP2477,31-05-2024,Engineering,Germany,39,Male,Masters,14,0,1,1,1,1,1,1,454,0
EMP2478,17-04-2024,Finance,Singapore,44,Male,Bachelors,0,0,0,0,1,1,0,1,498,1
EMP2479,06-07-2024,Product,UK,45,Male,Bachelors,7,1,1,1,1,1,1,1,418,0
EMP2480,27-10-2024,Sales,US,31,Male,PhD,10,0,0,0,1,1,1,0,305,1
EMP2481,07-04-2024,Product,Germany,34,Female,Bachelors,12,0,1,1,1,1,1,1,508,0
EMP2482,10-05-2024,Marketing,UK,38,Female,Bachelors,10,0,0,1,0,1,1,1,475,0
EMP2483,19-10-2024,Marketing,Singapore,39,Male,Bachelors,3,0,1,1,1,1,1,1,313,0
EMP2484,19-06-2024,Sales,UK,31,Female,Masters,1,0,1,1,1,1,1,0,435,0
EMP2485,01-07-2024,HR,Germany,37,Male,Bachelors,10,0,0,1,1,1,1,1,423,0
EMP2486,29-12-2024,HR,India,41,Male,Masters,5,0,1,0,1,1,1,1,242,0
EMP2487,08-02-2024,Marketing,US,26,Female,Bachelors,1,0,1,1,1,1,0,0,567,1
EMP2488,15-01-2024,Marketing,US,34,Male,Masters,4,1,0,0,0,1,0,1,591,1
EMP2489,04-01-2024,Engineering,India,39,Female,Masters,1,0,1,1,1,1,1,1,602,0
EMP2490,14-12-2024,HR,Germany,38,Female,Bachelors,2,1,1,1,1,1,1,0,257,0
EMP2491,28-07-2024,Sales,US,30,Female,Bachelors,10,0,0,1,0,1,0,1,396,1
EMP2492,09-06-2024,HR,Germany,35,Female,Bachelors,5,1,0,1,1,0,1,1,445,0
EMP2493,16-01-2024,Engineering,Singapore,38,Male,Bachelors,0,1,1,0,1,1,0,0,590,1
EMP2494,17-04-2024,Product,Germany,25,Male,Masters,5,0,1,1,1,1,0,1,498,0
EMP2495,06-11-2024,Marketing,UK,39,Female,Bachelors,2,0,1,1,1,1,0,0,295,1
EMP2496,14-08-2024,Marketing,India,48,Female,Masters,6,0,0,0,1,1,1,1,379,0
EMP2497,18-06-2024,Engineering,Germany,41,Female,Bachelors,1,1,1,1,1,1,1,0,436,0
EMP2498,03-02-2024,Sales,Singapore,45,Female,Bachelors,13,0,0,1,1,1,1,1,572,0
EMP2499,07-09-2024,Marketing,Canada,45,Male,Bachelors,5,0,1,1,1,1,1,1,355,0
EMP2500,03-09-2024,Finance,India,36,Male,Bachelors,7,0,0,1,1,1,1,1,359,0
EMP2501,25-09-2024,Marketing,US,32,Male,Bachelors,14,1,1,0,0,1,1,0,337,1
EMP2502,20-05-2024,Finance,UK,33,Female,Masters,14,0,1,1,0,1,1,1,465,0
EMP2503,30-09-2024,Engineering,US,30,Female,Bachelors,14,0,1,1,0,1,1,1,332,0
EMP2504,05-04-2024,Engineering,Singapore,34,Female,Bachelors,0,0,1,0,1,1,1,1,510,0
EMP2505,14-08-2024,Marketing,Singapore,36,Male,Masters,10,1,1,1,1,1,1,0,379,0
EMP2506,08-02-2024,HR,US,48,Female,Masters,10,0,1,0,1,1,1,0,567,0
EMP2507,28-10-2024,Finance,India,36,Female,Bachelors,12,0,1,1,1,1,1,1,304,0
EMP2508,29-01-2024,Sales,US,49,Male,Masters,8,0,0,0,0,1,1,0,577,1
EMP2509,13-11-2024,Marketing,Germany,26,Female,Bachelors,4,0,1,1,0,1,1,0,288,1
EMP2510,01-09-2024,Sales,US,44,Female,Masters,4,1,1,1,0,1,1,1,361,0
EMP2511,23-08-2024,Marketing,UK,40,Female,Masters,12,0,0,1,1,1,1,1,370,0
EMP2512,03-07-2024,HR,UK,47,Male,Masters,11,0,0,0,0,1,1,1,421,1
EMP2513,28-09-2024,HR,Canada,41,Female,Masters,4,1,1,1,1,1,1,0,334,0
EMP2514,23-08-2024,HR,UK,47,Female,Bachelors,5,1,0,1,1,1,0,1,370,0
EMP2515,26-08-2024,Product,US,46,Male,Masters,1,0,1,1,1,1,1,1,367,0
EMP2516,22-09-2024,HR,UK,47,Female,Bachelors,5,0,1,1,1,1,1,1,340,0
EMP2517,24-12-2024,Engineering,India,47,Male,Bachelors,13,1,1,1,1,1,0,0,247,0
EMP2518,05-12-2024,Engineering,UK,35,Female,Bachelors,10,0,0,1,0,1,1,1,266,0
EMP2519,05-03-2024,Product,Germany,49,Female,Masters,3,1,1,0,1,1,1,1,541,0
EMP2520,25-06-2024,Finance,India,38,Male,Masters,7,1,1,1,0,0,0,1,429,1
EMP2521,03-01-2024,Sales,Canada,39,Female,Bachelors,12,0,1,0,0,0,0,1,603,1
EMP2522,21-05-2024,Marketing,Germany,42,Male,Masters,10,1,0,1,1,1,1,1,464,0
EMP2523,06-06-2024,Marketing,US,24,Female,Masters,8,0,1,0,1,1,1,1,448,0
EMP2524,19-11-2024,Product,US,23,Male,Bachelors,8,0,1,1,1,1,1,0,282,0
EMP2525,25-05-2024,Engineering,US,22,Male,Bachelors,7,0,1,1,0,1,0,1,460,1
EMP2526,19-10-2024,Marketing,Germany,31,Male,Masters,2,1,1,0,1,1,1,1,313,0
EMP2527,01-06-2024,Engineering,Germany,40,Female,Bachelors,9,0,0,1,1,1,1,1,453,0
EMP2528,11-07-2024,Finance,Germany,38,Male,Bachelors,10,0,1,1,1,1,1,0,413,0
EMP2529,13-03-2024,Sales,India,33,Female,Masters,10,1,1,0,1,1,1,1,533,0
EMP2530,31-10-2024,Finance,Singapore,22,Female,Masters,3,0,1,1,1,1,0,1,301,0
EMP2531,09-12-2024,Product,India,33,Male,Masters,0,0,1,1,1,1,1,1,262,0
EMP2532,19-05-2024,HR,US,38,Male,Masters,8,1,1,1,1,1,1,0,466,0
EMP2533,05-07-2024,HR,Singapore,45,Female,Bachelors,4,1,1,1,0,1,1,1,419,0
EMP2534,19-10-2024,HR,UK,24,Male,Bachelors,5,1,0,1,1,1,1,1,313,0
EMP2535,01-03-2024,Finance,US,32,Female,Masters,2,1,0,1,1,1,1,1,545,0
EMP2536,16-07-2024,Marketing,Canada,38,Female,Bachelors,10,0,1,1,1,1,1,1,408,0
EMP2537,21-10-2024,Sales,India,44,Female,Masters,9,0,1,1,1,1,1,1,311,0
EMP2538,14-11-2024,HR,Germany,47,Female,Bachelors,7,0,1,1,0,1,1,1,287,0
EMP2539,28-10-2024,Product,India,24,Female,Bachelors,14,0,1,1,1,1,1,1,304,0
EMP2540,09-12-2024,Product,Germany,29,Male,Bachelors,6,0,0,1,0,1,0,1,262,1
EMP2541,11-01-2024,HR,Singapore,41,Male,Masters,0,1,1,1,1,1,1,0,595,0
EMP2542,02-03-2024,HR,Canada,25,Male,Bachelors,9,0,1,0,1,1,0,1,544,0
EMP2543,28-11-2024,Sales,Singapore,42,Male,Bachelors,11,0,1,0,0,1,0,0,273,1
EMP2544,13-08-2024,HR,Canada,43,Male,Bachelors,4,0,1,1,1,1,0,1,380,0
EMP2545,01-06-2024,Sales,India,28,Male,Masters,9,0,1,0,1,0,0,0,453,1
EMP2546,17-07-2024,Product,Germany,35,Female,Bachelors,8,0,1,1,0,1,1,1,407,0
EMP2547,21-02-2024,HR,Singapore,35,Female,Bachelors,11,0,1,0,1,1,1,1,554,0
EMP2548,16-09-2024,Finance,Canada,25,Female,Bachelors,10,0,0,0,1,1,1,0,346,1
EMP2549,28-02-2024,Finance,US,37,Female,Masters,11,0,1,0,0,1,0,1,547,1
EMP2550,12-03-2024,Product,US,45,Female,Bachelors,5,1,1,1,0,1,1,1,534,0
EMP2551,27-05-2024,Sales,Singapore,43,Female,Bachelors,7,1,1,0,1,1,1,0,458,0
EMP2552,14-12-2024,Finance,Germany,22,Male,Bachelors,9,0,1,1,1,1,1,0,257,0
EMP2553,03-03-2024,Sales,Singapore,38,Male,Bachelors,0,1,1,1,1,1,0,1,543,0
EMP2554,05-11-2024,Finance,India,46,Female,Masters,9,0,1,1,1,1,0,1,296,0
EMP2555,30-08-2024,Finance,Canada,31,Female,Bachelors,10,0,0,1,1,1,1,1,363,0
EMP2556,31-12-2024,Sales,India,43,Male,Masters,6,0,0,1,1,1,1,1,240,0
EMP2557,25-11-2024,Marketing,US,37,Female,PhD,2,0,1,1,1,1,1,1,276,0
EMP2558,16-04-2024,Finance,Canada,37,Female,Bachelors,8,1,1,1,0,1,0,0,499,1
EMP2559,13-08-2024,HR,Singapore,47,Male,Masters,5,0,0,1,1,0,0,1,380,1
EMP2560,08-11-2024,Product,India,29,Male,Masters,4,1,1,1,0,0,1,1,293,1
EMP2561,05-08-2024,Marketing,UK,28,Female,Masters,7,0,1,1,0,1,1,1,388,0
EMP2562,28-08-2024,Sales,Germany,49,Male,Bachelors,7,0,0,1,1,0,1,1,365,0
EMP2563,15-09-2024,Marketing,Germany,27,Female,Bachelors,11,1,1,1,0,1,1,1,347,0
EMP2564,18-09-2024,Engineering,UK,37,Female,Bachelors,11,0,0,1,1,1,1,0,344,0
EMP2565,05-01-2024,Engineering,US,41,Female,Masters,2,0,1,0,1,1,1,1,601,0
EMP2566,17-09-2024,Finance,Canada,37,Female,Bachelors,1,0,1,1,0,0,1,1,345,1
EMP2567,23-02-2024,Finance,Germany,28,Male,Bachelors,14,0,1,1,0,1,0,1,552,1
EMP2568,16-02-2024,HR,UK,30,Female,Bachelors,1,0,1,1,1,1,1,0,559,0
EMP2569,02-08-2024,Product,Singapore,35,Female,Bachelors,13,0,0,1,1,1,1,1,391,0
EMP2570,25-06-2024,Marketing,UK,32,Male,Bachelors,4,0,1,1,1,1,1,1,429,0
EMP2571,09-01-2024,Engineering,US,47,Female,Bachelors,9,0,1,1,1,0,1,0,597,1
EMP2572,08-04-2024,Finance,US,47,Male,Bachelors,11,0,1,1,1,1,0,0,507,1
EMP2573,20-01-2024,Product,India,35,Female,Masters,6,0,1,1,1,1,0,1,586,0
EMP2574,28-08-2024,Marketing,Germany,28,Female,Bachelors,7,0,1,1,1,1,1,0,365,0
EMP2575,01-03-2024,Finance,India,22,Female,Masters,9,0,1,1,1,1,1,1,545,0
EMP2576,26-06-2024,Finance,UK,47,Female,Bachelors,14,0,0,1,1,1,1,1,428,0
EMP2577,03-12-2024,Engineering,Canada,46,Female,Bachelors,7,0,1,0,1,1,1,1,268,0
EMP2578,02-03-2024,Engineering,Canada,34,Female,Masters,12,0,1,1,1,1,1,1,544,0
EMP2579,24-05-2024,Finance,US,41,Female,Masters,11,0,1,1,1,1,1,1,461,0
EMP2580,03-08-2024,Sales,Canada,24,Male,Bachelors,7,0,1,1,1,1,1,1,390,0
EMP2581,03-01-2024,Finance,Canada,41,Female,PhD,14,0,0,1,1,1,1,1,603,0
EMP2582,08-06-2024,Product,Canada,25,Male,Masters,9,0,1,0,0,1,1,1,446,0
EMP2583,14-08-2024,Finance,UK,47,Female,PhD,11,0,1,1,1,1,1,1,379,0
EMP2584,25-09-2024,HR,Canada,32,Female,Bachelors,10,0,1,1,1,1,1,1,337,0
EMP2585,29-04-2024,HR,Singapore,23,Female,Bachelors,2,0,1,1,0,1,1,1,486,0
EMP2586,29-03-2024,HR,Canada,35,Female,Masters,13,0,1,0,1,1,1,1,517,0
EMP2587,24-11-2024,Sales,Canada,33,Female,Masters,10,0,0,0,1,1,1,1,277,0
EMP2588,08-03-2024,Sales,India,38,Female,Bachelors,1,0,1,0,0,0,1,1,538,1
EMP2589,22-12-2024,Finance,UK,33,Male,Masters,12,1,1,1,1,1,1,1,249,0
EMP2590,07-04-2024,HR,US,47,Female,Bachelors,3,0,1,1,1,1,1,1,508,0
EMP2591,23-09-2024,Sales,India,33,Female,Bachelors,14,1,1,0,1,1,1,1,339,0
EMP2592,14-04-2024,Engineering,Germany,22,Male,Bachelors,0,1,1,0,0,1,1,0,501,1
EMP2593,18-11-2024,Finance,UK,34,Male,Masters,2,0,1,1,0,1,1,1,283,0
EMP2594,02-05-2024,Product,Singapore,35,Female,Bachelors,10,0,1,1,1,1,1,1,483,0
EMP2595,29-01-2024,Marketing,UK,45,Male,Masters,8,0,1,1,1,1,1,0,577,0
EMP2596,16-05-2024,Finance,Germany,23,Female,Bachelors,6,0,0,1,0,1,1,1,469,0
EMP2597,13-07-2024,Marketing,Germany,33,Male,Masters,6,0,1,1,1,1,0,0,411,1
EMP2598,13-08-2024,HR,Germany,47,Male,PhD,0,1,1,1,1,0,0,1,380,0
EMP2599,27-11-2024,Marketing,US,42,Female,Masters,6,1,0,1,0,1,1,1,274,0
EMP2600,18-06-2024,HR,Canada,49,Male,PhD,9,0,1,1,1,1,0,0,436,1
EMP2601,09-01-2024,Engineering,UK,37,Female,Bachelors,6,0,1,0,1,1,1,0,597,0
EMP2602,09-02-2024,Marketing,Canada,25,Male,Bachelors,3,0,1,0,1,1,1,1,566,0
EMP2603,25-01-2024,Finance,Canada,29,Female,Bachelors,6,1,0,0,0,0,0,0,581,1
EMP2604,17-09-2024,HR,Singapore,23,Male,Bachelors,7,1,1,1,1,1,1,0,345,0
EMP2605,13-08-2024,Finance,Germany,31,Male,Masters,2,1,1,0,1,1,1,0,380,0
EMP2606,03-05-2024,Sales,US,30,Female,Bachelors,12,0,0,0,1,1,0,0,482,1
EMP2607,07-02-2024,HR,Singapore,44,Male,Bachelors,9,0,1,1,1,0,0,0,568,1
EMP2608,23-11-2024,Marketing,India,36,Male,Bachelors,1,0,0,1,1,1,1,1,278,0
EMP2609,07-09-2024,HR,US,34,Female,Bachelors,6,0,1,0,1,0,1,1,355,0
EMP2610,24-06-2024,Finance,Canada,44,Female,Bachelors,4,1,1,1,1,1,1,0,430,0
EMP2611,30-03-2024,Engineering,US,38,Female,Masters,4,1,0,0,0,1,0,0,516,1
EMP2612,06-02-2024,HR,Germany,37,Male,Bachelors,13,0,0,1,1,0,1,1,569,0
EMP2613,11-11-2024,Marketing,India,49,Female,Bachelors,4,0,1,1,0,1,1,0,290,1
EMP2614,24-06-2024,Sales,Germany,23,Female,Masters,14,0,1,1,0,1,1,1,430,0
EMP2615,10-10-2024,Product,India,41,Female,Masters,6,1,0,1,1,1,1,0,322,0
EMP2616,21-03-2024,Engineering,Singapore,41,Female,Bachelors,8,0,1,1,1,1,1,0,525,0
EMP2617,23-04-2024,Sales,Canada,48,Female,Masters,10,0,0,0,0,1,1,0,492,1
EMP2618,09-02-2024,HR,India,35,Male,Bachelors,7,0,0,1,1,1,1,0,566,0
EMP2619,27-10-2024,Finance,India,24,Male,Bachelors,5,0,1,0,1,1,1,1,305,0
EMP2620,11-08-2024,Finance,India,44,Female,Bachelors,6,1,1,1,1,1,1,0,382,0
EMP2621,13-11-2024,Marketing,US,33,Female,Bachelors,8,0,1,1,1,1,1,1,288,0
EMP2622,14-12-2024,Finance,Singapore,29,Female,Masters,13,0,0,1,1,0,1,1,257,0
EMP2623,24-04-2024,Engineering,US,23,Female,Bachelors,10,0,0,1,0,1,1,1,491,1
EMP2624,04-07-2024,Finance,Canada,25,Female,Bachelors,5,0,1,1,1,1,1,0,420,0
EMP2625,18-11-2024,Marketing,India,35,Female,Masters,0,0,0,1,0,1,0,0,283,1
EMP2626,25-02-2024,Product,Singapore,37,Female,Bachelors,3,0,1,1,1,1,1,1,550,0
EMP2627,09-02-2024,HR,Singapore,40,Male,Bachelors,7,0,0,0,0,1,1,0,566,1
EMP2628,19-12-2024,HR,UK,23,Male,Masters,6,1,1,1,1,1,0,1,252,0
EMP2629,09-02-2024,Finance,Canada,33,Female,Bachelors,2,0,0,0,1,1,0,1,566,1
EMP2630,12-12-2024,Sales,Singapore,35,Female,Masters,9,0,1,1,1,1,1,1,259,0
EMP2631,24-08-2024,HR,India,27,Male,Bachelors,2,0,1,1,1,1,1,0,369,0
EMP2632,15-10-2024,Product,India,34,Male,Masters,10,0,1,1,1,1,1,1,317,0
EMP2633,18-09-2024,Finance,Singapore,25,Female,Bachelors,2,0,0,1,1,1,0,1,344,0
EMP2634,03-08-2024,Marketing,US,43,Male,Masters,11,1,1,1,1,1,1,1,390,0
EMP2635,26-05-2024,Product,Canada,39,Male,Bachelors,14,0,0,1,0,0,1,1,459,1
EMP2636,01-12-2024,Finance,India,33,Female,Masters,0,0,1,1,0,1,1,1,270,0
EMP2637,16-06-2024,Product,Singapore,41,Female,Bachelors,14,0,1,1,0,1,1,1,438,0
EMP2638,01-04-2024,HR,India,48,Female,Bachelors,9,0,0,1,0,1,1,1,514,0
EMP2639,18-12-2024,Marketing,Singapore,43,Male,Bachelors,0,0,1,1,1,1,1,1,253,0
EMP2640,28-02-2024,Finance,Canada,42,Female,Masters,5,0,1,1,1,1,0,1,547,0
